,age,education.num,marital.status,occupation,relationship,race,sex,hours.per.week,capital.gain,capital.loss,income
14548,49,6,2,7,0,4,1,40,0,0,0
14549,29,10,0,7,1,4,0,35,0,0,0
14550,40,9,2,13,0,4,1,35,0,0,0
14551,42,14,2,9,0,4,1,40,0,0,0
14552,33,2,2,2,0,4,1,35,0,0,0
14553,63,9,2,2,0,4,1,40,0,0,0
14554,53,9,2,2,0,4,1,40,0,0,0
14555,38,11,2,2,0,4,1,40,0,0,1
14556,44,10,2,11,0,4,1,45,0,0,1
14557,43,6,2,13,0,4,1,40,0,0,0
14558,26,14,4,3,1,4,1,32,0,0,0
14559,56,9,2,13,0,4,1,40,0,0,0
14560,39,11,0,0,4,2,0,40,0,0,0
14561,44,4,0,5,1,4,1,48,0,0,0
14562,34,9,5,0,1,4,1,48,0,0,1
14563,40,12,4,0,1,4,0,40,0,0,0
14564,38,10,2,7,0,2,1,40,0,0,0
14565,44,10,0,0,4,4,0,40,0,0,0
14566,34,10,0,10,3,4,1,72,0,0,0
14567,22,13,4,9,1,4,1,20,0,0,0
14568,58,10,6,11,1,4,0,20,0,0,1
14569,43,10,0,12,4,4,0,30,0,0,0
14570,23,9,4,2,3,4,1,40,0,0,0
14571,41,10,5,3,1,2,0,40,0,0,0
14572,44,10,4,7,1,4,1,35,0,0,0
14573,32,9,2,0,0,4,1,40,0,0,0
14574,38,12,2,10,0,4,1,56,0,0,1
14575,47,10,2,11,0,4,1,50,0,0,1
14576,24,9,4,7,3,4,0,30,0,0,0
14577,39,14,2,3,0,4,1,40,0,0,0
14578,32,8,0,10,3,4,1,54,0,0,0
14579,40,9,2,6,0,4,1,50,0,0,0
14580,71,3,2,13,0,4,1,40,0,0,0
14581,45,14,4,9,1,4,1,50,0,0,1
14582,54,9,0,13,1,4,1,45,0,0,0
14583,26,11,4,11,4,4,0,54,0,0,0
14584,37,10,2,3,5,4,0,45,0,0,1
14585,28,10,2,4,0,4,1,55,0,0,0
14586,42,13,0,9,4,4,0,15,0,0,0
14587,45,9,2,2,0,4,1,40,0,0,0
14588,37,9,2,11,0,4,1,50,0,0,0
14589,57,9,2,11,0,4,1,50,0,0,0
14590,39,13,2,9,1,4,1,60,0,0,0
14591,45,10,2,0,5,1,0,40,0,0,1
14592,30,11,0,0,1,4,0,46,0,0,0
14593,27,9,1,2,0,4,1,40,0,0,1
14594,44,16,2,9,0,4,1,40,0,0,1
14595,38,9,2,3,5,4,0,60,0,0,1
14596,19,9,4,4,3,4,1,40,0,0,0
14597,39,10,0,11,1,4,0,38,0,0,0
14598,55,6,6,13,1,4,1,40,0,0,0
14599,17,6,4,7,3,4,0,20,0,0,0
14600,43,10,0,0,4,4,0,40,0,0,0
14601,36,9,2,7,5,4,0,35,0,0,0
14602,45,13,2,4,0,4,1,60,0,0,0
14603,44,14,2,3,0,4,1,38,0,0,1
14604,26,10,2,13,0,4,1,52,0,0,1
14605,21,9,4,7,3,4,0,40,0,0,0
14606,43,13,2,11,0,4,1,60,0,0,0
14607,34,9,2,2,0,4,1,40,0,0,0
14608,33,13,4,9,1,4,1,20,0,0,0
14609,40,9,4,11,1,4,1,51,0,0,0
14610,46,3,4,6,3,4,0,40,0,0,0
14611,20,9,4,14,3,4,1,40,0,0,0
14612,54,9,6,3,1,4,0,40,0,0,0
14613,23,10,4,3,3,4,1,40,0,0,0
14614,58,9,2,3,0,4,1,45,0,0,0
14615,42,9,2,2,0,4,1,45,0,0,0
14616,25,9,4,7,1,4,0,38,0,0,0
14617,60,7,2,6,5,1,0,30,0,0,0
14618,43,9,4,0,1,4,0,40,0,0,0
14619,25,13,4,11,3,4,0,40,0,0,0
14620,31,9,2,2,5,4,0,45,0,0,0
14621,35,9,0,2,1,4,1,40,0,0,0
14622,48,10,0,6,4,4,1,40,0,0,0
14623,43,9,2,0,5,4,0,20,0,0,1
14624,27,9,0,3,4,4,0,40,0,0,0
14625,52,9,2,13,0,4,1,22,0,0,0
14626,49,10,2,0,5,4,0,40,0,0,1
14627,31,9,4,0,3,4,0,40,0,0,0
14628,59,7,0,4,1,4,1,40,0,0,0
14629,27,13,2,7,0,4,1,40,0,0,0
14630,38,14,4,9,1,4,1,40,0,0,1
14631,51,13,2,9,0,4,1,40,0,0,1
14632,24,9,4,2,1,4,1,40,0,0,0
14633,58,13,2,3,0,4,1,45,0,0,1
14634,46,10,0,0,4,4,0,40,0,0,0
14635,55,3,6,6,4,4,0,40,0,0,0
14636,76,9,0,0,1,4,0,8,0,0,0
14637,25,10,0,0,4,4,0,40,0,0,0
14638,33,9,2,2,0,4,1,40,0,0,0
14639,46,9,2,13,0,4,1,40,0,0,0
14640,51,10,2,0,5,4,0,40,0,0,0
14641,42,11,6,9,4,2,0,40,0,0,0
14642,41,10,0,2,1,4,1,40,0,0,0
14643,42,12,0,7,1,4,0,40,0,0,0
14644,34,9,2,13,0,1,1,40,0,0,1
14645,31,11,4,7,4,4,0,40,0,0,0
14646,35,2,3,7,1,4,1,40,0,0,0
14647,40,9,4,7,1,4,1,40,0,0,0
14648,46,10,2,10,0,4,1,40,0,0,1
14649,43,14,2,9,5,4,0,40,0,0,1
14650,35,9,2,7,0,1,1,40,0,0,0
14651,23,13,4,0,3,4,0,20,0,0,0
14652,50,9,2,7,5,4,0,12,0,0,0
14653,43,9,0,6,2,2,1,40,0,0,0
14654,61,9,2,13,0,4,1,40,0,0,1
14655,29,15,4,9,3,4,1,50,0,0,0
14656,21,9,4,11,1,4,1,40,0,0,0
14657,40,9,4,7,4,2,0,40,0,0,0
14658,23,13,4,9,3,4,1,40,0,0,0
14659,90,13,4,3,1,4,1,55,0,0,0
14660,24,13,4,3,3,4,1,40,0,0,0
14661,40,14,2,3,0,4,1,60,0,0,1
14662,37,11,2,2,0,4,1,55,0,0,0
14663,31,9,4,2,1,4,0,40,0,0,0
14664,22,9,4,13,3,4,1,40,0,0,0
14665,25,10,2,3,0,4,1,40,0,0,0
14666,47,14,2,9,0,4,1,60,0,0,1
14667,48,11,2,2,0,4,1,40,0,0,0
14668,36,14,2,14,0,4,1,50,0,0,0
14669,26,13,4,14,1,4,0,80,0,0,0
14670,28,5,2,6,5,4,0,40,0,0,0
14671,20,10,4,4,1,4,1,40,0,0,0
14672,51,10,0,5,1,4,0,40,0,0,0
14673,32,9,2,0,5,4,0,40,0,0,1
14674,55,6,2,7,0,4,1,40,0,0,0
14675,41,13,0,10,4,4,0,40,0,0,0
14676,45,9,2,7,0,4,1,40,0,0,1
14677,65,9,2,2,0,4,1,40,0,0,0
14678,22,10,4,0,3,4,0,40,0,0,0
14679,22,10,4,14,3,4,0,20,0,0,0
14680,42,15,2,9,0,4,1,50,0,0,1
14681,24,13,2,3,5,4,0,40,0,0,0
14682,67,10,0,7,4,2,0,41,0,0,0
14683,28,9,3,12,1,4,0,37,0,0,0
14684,56,6,2,7,0,4,1,35,0,0,1
14685,31,11,2,10,0,4,1,38,0,0,0
14686,33,10,5,3,4,4,0,40,0,0,0
14687,52,4,2,14,0,4,1,40,0,0,0
14688,45,10,2,5,0,4,1,40,0,0,1
14689,47,4,2,5,0,4,1,40,0,0,0
14690,40,9,0,11,4,4,0,30,0,0,0
14691,35,10,4,11,3,4,1,48,0,0,0
14692,65,4,2,4,0,4,1,40,0,0,0
14693,42,10,2,7,5,2,0,30,0,0,0
14694,23,13,4,9,1,4,0,15,0,0,0
14695,39,10,0,0,1,4,0,40,0,0,0
14696,39,9,2,2,0,4,1,30,0,0,0
14697,37,9,2,13,0,4,1,40,0,0,0
14698,25,11,4,0,1,4,0,40,0,0,0
14699,31,9,4,7,4,4,0,40,0,0,0
14700,39,9,0,3,1,4,1,45,0,0,0
14701,39,13,2,11,0,4,1,30,0,0,1
14702,25,13,4,0,3,2,1,35,0,0,0
14703,30,7,2,13,0,4,1,40,0,0,0
14704,37,5,2,6,5,2,0,48,0,0,0
14705,22,9,4,2,4,4,0,36,0,0,0
14706,33,12,4,2,1,4,1,45,0,0,0
14707,70,13,4,3,1,4,1,40,0,0,0
14708,36,10,0,0,1,4,1,45,0,0,0
14709,53,14,0,9,4,4,0,50,0,0,0
14710,17,7,4,10,3,4,0,30,0,0,0
14711,36,10,0,5,1,4,1,40,0,0,0
14712,36,15,4,9,1,4,1,55,0,0,1
14713,40,9,3,4,3,2,1,40,0,0,0
14714,36,9,2,13,0,2,1,50,0,0,1
14715,28,9,2,13,0,4,1,55,0,0,0
14716,49,3,4,6,1,4,1,45,0,0,0
14717,63,9,2,3,0,4,1,40,0,0,0
14718,61,10,2,5,0,4,1,20,0,0,0
14719,48,9,2,2,0,4,1,60,0,0,1
14720,55,9,3,6,1,4,1,40,0,0,0
14721,18,10,4,14,3,4,0,4,0,0,0
14722,20,9,2,11,2,4,1,20,0,0,0
14723,49,9,2,7,0,1,1,40,0,0,0
14724,27,9,2,5,0,1,1,40,0,0,0
14725,37,6,0,7,4,4,0,33,0,0,0
14726,32,9,2,10,0,4,1,40,0,0,0
14727,33,16,2,9,0,4,1,60,0,0,0
14728,47,11,2,7,0,4,1,26,0,0,0
14729,34,9,2,6,0,2,1,40,0,0,0
14730,61,9,0,0,2,2,0,35,0,0,0
14731,25,9,4,2,3,2,1,40,0,0,0
14732,26,12,4,11,3,4,1,30,0,0,0
14733,18,9,4,11,3,4,0,30,0,0,0
14734,35,9,2,11,0,4,1,50,0,0,0
14735,36,9,0,0,4,2,0,40,0,0,0
14736,56,9,2,2,0,4,1,35,0,0,1
14737,40,11,4,2,1,4,1,40,0,0,0
14738,24,8,4,7,3,4,0,38,0,0,0
14739,66,9,6,11,1,4,0,40,0,0,1
14740,42,9,2,6,5,4,0,40,0,0,0
14741,28,9,4,13,3,4,1,20,0,0,0
14742,39,10,0,0,4,4,0,35,0,0,0
14743,65,11,2,4,0,4,1,25,0,0,0
14744,20,10,4,7,3,4,0,20,0,0,0
14745,39,10,0,11,1,4,0,40,0,0,0
14746,18,9,4,6,1,4,0,30,0,0,0
14747,49,4,2,6,5,4,0,40,0,0,0
14748,21,10,4,9,3,4,1,48,0,0,0
14749,35,9,2,14,0,4,1,30,0,0,0
14750,38,9,2,0,0,4,1,40,0,0,1
14751,55,9,2,2,0,4,1,40,0,0,0
14752,27,6,2,2,2,4,1,55,0,0,0
14753,34,9,5,0,4,4,0,40,0,0,0
14754,54,10,4,9,1,4,0,40,0,0,0
14755,38,9,4,0,4,4,0,40,0,0,0
14756,32,9,0,0,2,4,0,40,0,0,0
14757,33,10,5,12,1,4,1,12,0,0,0
14758,32,12,2,10,0,4,1,50,0,0,0
14759,34,14,2,3,0,4,1,50,0,0,0
14760,46,13,2,7,0,4,1,30,0,0,1
14761,48,14,2,3,0,4,1,40,0,0,1
14762,23,10,4,3,3,4,1,40,0,0,0
14763,48,4,3,5,4,4,1,40,0,0,0
14764,67,9,2,3,0,4,1,37,0,0,1
14765,25,13,4,7,1,4,0,20,0,0,0
14766,27,12,4,9,1,4,0,40,0,0,0
14767,56,2,5,6,4,4,1,40,0,0,0
14768,60,9,2,11,5,4,0,25,0,0,0
14769,27,10,4,0,1,4,0,40,0,0,0
14770,21,10,4,11,3,4,1,40,0,0,0
14771,24,10,4,9,3,4,0,40,0,0,0
14772,31,10,2,2,0,4,1,40,0,0,0
14773,22,6,4,2,3,4,1,15,0,0,0
14774,26,13,4,3,1,4,0,45,0,0,0
14775,45,9,2,2,0,4,1,48,0,0,0
14776,33,9,4,13,2,1,1,40,0,0,0
14777,55,3,2,14,0,4,1,48,0,0,0
14778,29,5,0,6,4,2,0,40,0,0,0
14779,35,9,2,2,0,4,1,60,0,0,1
14780,53,9,2,2,0,4,1,40,0,0,0
14781,40,10,4,3,3,4,0,40,0,0,0
14782,20,9,4,7,3,4,1,30,0,0,0
14783,41,9,4,7,4,4,0,25,0,0,0
14784,45,14,2,0,0,4,1,45,0,0,1
14785,27,9,2,5,0,4,1,40,0,0,0
14786,55,10,2,13,0,2,1,35,0,0,0
14787,31,10,2,3,0,2,1,40,0,0,1
14788,45,10,0,11,1,4,0,55,0,0,0
14789,64,9,2,3,0,4,1,5,0,0,0
14790,38,10,2,3,0,4,1,45,0,0,0
14791,17,6,4,7,3,4,1,40,0,0,0
14792,22,8,3,7,4,2,0,50,0,0,0
14793,23,10,4,7,3,4,0,30,0,0,0
14794,25,9,4,2,4,4,1,40,0,0,0
14795,31,9,2,14,0,4,1,30,0,0,0
14796,37,9,4,7,4,4,0,35,0,0,0
14797,28,10,4,10,3,4,1,40,0,0,0
14798,33,13,2,9,5,4,0,40,0,0,1
14799,41,9,2,0,0,4,1,40,0,0,0
14800,61,13,2,11,0,4,1,50,0,0,0
14801,25,10,4,7,3,4,0,25,0,0,0
14802,20,10,4,14,3,4,1,56,0,0,0
14803,35,9,0,3,4,4,0,40,0,0,1
14804,64,11,2,3,0,4,1,40,0,0,1
14805,28,9,2,5,0,4,1,38,0,0,0
14806,53,9,0,13,4,4,1,40,0,0,0
14807,28,9,4,0,1,4,0,40,0,0,0
14808,38,10,0,5,4,2,0,40,0,0,0
14809,25,13,4,9,1,4,1,35,0,0,0
14810,19,10,4,7,1,4,0,30,0,0,0
14811,20,12,4,0,1,4,0,30,0,0,0
14812,27,13,4,6,1,1,1,40,0,0,0
14813,21,10,4,14,3,4,0,40,0,0,0
14814,30,9,4,0,3,4,0,40,0,0,0
14815,22,6,4,2,2,4,1,30,0,0,0
14816,26,13,4,11,1,4,0,40,0,0,0
14817,27,9,2,6,0,4,1,45,0,0,0
14818,57,5,2,6,0,4,1,40,0,0,0
14819,18,14,4,9,3,4,0,60,0,0,0
14820,30,13,4,9,1,4,1,45,0,0,0
14821,34,13,0,9,4,4,0,50,0,0,0
14822,60,9,0,7,4,2,0,38,0,0,0
14823,25,8,2,2,0,4,1,40,0,0,1
14824,39,13,2,11,0,4,1,55,0,0,0
14825,48,9,2,0,5,4,0,40,0,0,1
14826,27,10,2,3,0,4,1,30,0,0,0
14827,33,9,0,2,1,4,1,65,0,0,1
14828,65,9,2,3,0,4,1,40,0,0,0
14829,27,13,4,12,3,4,1,40,0,0,0
14830,32,10,4,2,4,4,1,40,0,0,0
14831,45,10,5,11,4,4,1,50,0,0,0
14832,18,7,4,14,3,4,1,16,0,0,0
14833,27,13,4,3,1,4,1,45,0,0,0
14834,57,10,2,3,5,4,0,60,0,0,0
14835,44,10,0,11,4,4,1,55,0,0,1
14836,30,14,2,9,0,4,1,44,0,0,1
14837,26,10,0,0,1,4,0,40,0,0,0
14838,28,10,2,0,0,4,1,40,0,0,1
14839,61,9,2,13,0,4,1,40,0,0,1
14840,49,9,2,2,0,4,1,50,0,0,0
14841,50,12,2,6,0,4,1,50,0,0,1
14842,53,4,2,12,0,4,1,99,0,0,0
14843,33,9,2,2,0,4,1,40,0,0,1
14844,22,10,4,0,3,4,1,10,0,0,0
14845,45,13,0,10,1,4,1,40,0,0,1
14846,26,10,4,14,1,4,1,60,0,0,0
14847,50,4,5,14,3,4,0,20,0,0,0
14848,47,9,2,2,0,4,1,40,0,0,1
14849,52,13,2,9,0,4,1,40,0,0,1
14850,57,9,6,0,1,4,0,36,0,0,0
14851,21,10,4,14,3,4,0,35,0,0,0
14852,50,14,0,9,1,0,0,50,0,0,1
14853,33,10,4,0,3,1,0,40,0,0,0
14854,34,7,2,2,0,4,1,40,0,0,0
14855,20,10,4,7,3,4,0,20,0,0,0
14856,57,12,0,0,1,2,0,40,0,0,0
14857,57,9,2,11,0,4,1,48,0,0,0
14858,21,12,4,0,3,4,0,8,0,0,0
14859,40,10,0,11,1,4,1,40,0,0,0
14860,23,10,5,2,1,4,1,40,0,0,0
14861,54,9,2,0,0,4,1,20,0,0,0
14862,38,10,2,3,0,4,1,40,0,0,1
14863,22,10,4,0,1,4,0,40,0,0,0
14864,27,9,4,0,1,4,0,42,0,0,0
14865,42,3,2,7,0,4,1,40,0,0,0
14866,36,9,4,0,1,4,0,47,0,0,0
14867,22,9,2,11,0,2,1,40,0,0,0
14868,40,5,5,6,1,2,1,40,0,0,0
14869,26,9,2,6,0,4,1,45,0,0,0
14870,46,9,4,13,1,2,1,40,0,0,0
14871,28,7,2,2,1,4,1,60,0,0,1
14872,46,13,4,3,1,4,1,45,0,0,0
14873,55,9,0,5,1,4,0,40,0,0,0
14874,76,10,0,0,1,4,0,20,0,0,0
14875,27,13,4,9,1,4,1,60,0,0,0
14876,50,9,2,13,0,4,1,40,0,0,1
14877,75,9,2,2,0,4,1,20,0,0,0
14878,42,14,2,3,0,4,1,40,0,0,1
14879,36,14,4,9,1,2,0,40,0,0,0
14880,51,9,2,10,0,4,1,40,0,0,0
14881,44,13,2,13,0,4,1,40,0,0,0
14882,20,10,4,14,1,2,0,20,0,0,0
14883,60,3,2,2,0,4,1,45,0,0,0
14884,47,13,2,9,0,4,1,45,0,0,1
14885,73,7,2,6,0,4,1,15,0,0,0
14886,27,9,2,5,0,2,1,40,0,0,0
14887,35,4,2,2,0,4,1,40,0,0,0
14888,31,9,4,6,3,2,1,50,0,0,0
14889,45,13,2,2,0,4,1,40,0,0,1
14890,57,9,2,2,0,1,1,40,0,0,1
14891,34,9,2,2,0,4,1,40,0,0,0
14892,19,10,4,7,3,4,0,16,0,0,0
14893,25,9,4,5,3,2,1,40,0,0,0
14894,39,13,2,9,5,4,0,50,0,0,1
14895,28,9,2,2,0,4,1,40,0,0,1
14896,48,14,0,9,4,4,0,40,0,0,0
14897,38,9,2,2,0,4,1,44,0,0,0
14898,53,3,2,8,5,2,0,10,0,0,0
14899,19,9,4,5,1,4,1,40,0,0,0
14900,41,9,2,0,5,4,0,60,0,0,0
14901,23,12,4,11,3,2,0,36,0,0,0
14902,32,9,4,2,1,4,1,40,0,0,0
14903,35,10,0,6,1,0,1,40,0,0,0
14904,24,13,4,12,3,4,1,40,0,0,0
14905,34,9,2,2,0,2,1,40,0,0,0
14906,29,13,2,9,5,4,0,25,0,0,1
14907,24,10,4,0,1,2,0,20,0,0,0
14908,55,9,6,0,1,4,0,40,0,0,0
14909,28,9,3,6,3,1,1,40,0,0,0
14910,46,9,4,2,3,4,1,40,0,0,0
14911,38,9,2,6,0,4,1,40,0,0,0
14912,29,10,0,0,1,2,0,40,0,0,0
14913,35,13,2,2,0,4,1,50,0,0,1
14914,29,9,4,5,1,2,1,40,0,0,0
14915,41,16,2,9,0,4,1,50,0,0,1
14916,40,9,2,2,0,4,1,32,0,0,0
14917,30,9,0,0,3,4,0,40,0,0,0
14918,72,7,0,7,1,2,0,35,0,0,0
14919,17,7,4,5,3,4,1,40,0,0,0
14920,46,9,2,10,0,4,1,70,0,0,0
14921,38,13,4,7,1,4,1,48,0,0,0
14922,36,13,4,9,1,4,0,45,0,0,0
14923,24,12,4,2,3,4,1,40,0,0,0
14924,28,9,0,7,4,4,0,35,0,0,0
14925,28,9,2,6,0,4,1,40,0,0,0
14926,42,10,2,10,0,3,1,40,0,0,1
14927,48,13,2,3,0,4,1,40,0,0,1
14928,37,9,2,2,0,4,1,40,0,0,0
14929,32,16,4,9,1,4,1,40,0,0,1
14930,30,10,2,5,0,4,1,40,0,0,0
14931,68,4,6,6,1,4,0,10,0,0,0
14932,45,9,0,7,1,4,0,30,0,0,0
14933,26,9,0,5,3,4,0,40,0,0,0
14934,22,10,4,3,3,4,0,40,0,0,0
14935,22,10,4,2,3,4,1,40,0,0,0
14936,52,4,4,6,1,2,0,40,0,0,0
14937,68,15,6,9,4,4,0,16,0,0,0
14938,26,13,2,9,5,2,0,40,0,0,1
14939,52,13,0,3,1,4,1,40,0,0,0
14940,17,7,4,11,3,4,0,8,0,0,0
14941,29,13,2,9,3,4,1,75,0,0,0
14942,41,10,2,11,0,4,1,50,0,0,1
14943,45,10,0,12,1,2,0,40,0,0,0
14944,57,10,0,3,1,4,0,50,0,0,1
14945,30,13,2,0,0,4,1,30,0,0,0
14946,46,9,2,11,0,4,1,45,0,0,1
14947,45,12,2,5,0,4,1,40,0,0,0
14948,59,10,2,14,0,4,1,40,0,0,1
14949,40,12,2,11,0,4,1,52,0,0,0
14950,22,10,4,3,3,4,0,40,0,0,0
14951,59,4,2,11,0,4,1,85,0,0,0
14952,36,10,4,2,1,4,1,40,0,0,0
14953,40,4,4,4,3,4,1,40,0,0,0
14954,18,6,4,11,2,2,0,40,0,0,0
14955,62,9,2,14,0,4,1,40,0,0,0
14956,63,9,0,11,1,4,0,40,0,0,0
14957,29,14,4,9,1,4,0,80,0,0,0
14958,27,13,2,3,5,2,0,45,0,0,1
14959,47,16,0,9,4,4,1,50,0,0,1
14960,20,9,4,0,3,4,1,40,0,0,0
14961,48,12,2,2,0,4,1,45,0,0,0
14962,29,9,2,0,0,4,1,30,0,0,0
14963,22,9,4,12,1,4,0,40,0,0,0
14964,42,12,6,12,4,4,0,24,0,0,0
14965,36,11,0,2,1,4,1,40,0,0,0
14966,60,6,0,7,1,2,0,40,0,0,0
14967,41,9,5,3,1,2,0,40,0,0,0
14968,43,9,2,11,0,4,1,40,0,0,1
14969,33,13,2,9,0,4,1,38,0,0,1
14970,34,4,2,7,5,4,0,40,0,0,0
14971,32,9,4,13,3,4,0,35,0,0,0
14972,22,10,4,14,3,4,0,20,0,0,0
14973,52,5,6,7,1,4,0,25,0,0,0
14974,27,12,4,11,1,4,1,40,0,0,0
14975,60,14,2,9,0,4,1,40,0,0,1
14976,34,13,4,11,1,4,1,62,0,0,0
14977,30,9,2,3,0,4,1,40,0,0,1
14978,35,10,5,7,4,4,0,25,0,0,0
14979,39,13,0,3,4,2,0,40,0,0,0
14980,64,10,6,0,1,4,0,40,0,0,0
14981,17,7,4,4,3,4,1,20,0,0,0
14982,29,14,4,3,1,4,1,40,0,0,0
14983,37,11,2,10,0,4,1,40,0,0,1
14984,43,9,2,13,0,4,1,45,0,0,0
14985,30,9,2,9,0,4,1,25,0,0,0
14986,17,6,4,11,3,4,0,12,0,0,0
14987,29,9,4,2,1,4,1,40,0,0,0
14988,24,10,4,0,3,4,1,40,0,0,0
14989,27,13,4,11,1,4,1,50,0,0,0
14990,69,13,5,3,1,4,1,40,0,0,0
14991,30,9,3,0,1,4,1,40,0,0,0
14992,29,9,2,6,0,4,1,40,0,0,0
14993,17,6,4,14,3,4,1,40,0,0,0
14994,70,4,6,7,4,2,0,38,0,0,0
14995,21,9,4,14,2,4,1,40,0,0,0
14996,27,13,4,7,1,4,0,40,0,0,0
14997,19,10,4,11,3,4,0,25,0,0,0
14998,44,14,2,9,0,2,1,60,0,0,1
14999,36,10,4,0,1,4,0,40,0,0,0
15000,29,13,4,9,1,4,0,60,0,0,0
15001,28,13,4,9,2,4,1,50,0,0,0
15002,34,3,4,5,3,4,1,40,0,0,0
15003,18,9,4,0,3,4,0,20,0,0,0
15004,39,10,0,4,4,4,0,45,0,0,0
15005,34,10,4,5,1,4,1,40,0,0,0
15006,35,14,0,0,4,4,0,41,0,0,0
15007,24,9,4,5,3,4,1,40,0,0,0
15008,41,13,2,11,0,4,1,70,0,0,0
15009,68,10,0,3,1,4,1,30,0,0,0
15010,35,7,4,6,1,4,1,50,0,0,0
15011,47,11,2,5,0,4,1,40,0,0,0
15012,43,14,0,9,4,4,0,40,0,0,0
15013,35,9,2,4,0,4,1,40,0,0,0
15014,34,10,4,3,1,4,0,17,0,0,0
15015,26,9,4,2,3,4,1,40,0,0,0
15016,50,10,0,11,1,4,0,40,0,0,0
15017,22,9,4,2,3,4,0,40,0,0,0
15018,20,9,4,4,3,1,1,40,0,0,0
15019,18,9,4,14,3,4,0,40,0,0,0
15020,52,9,2,2,0,1,1,40,0,0,0
15021,71,9,2,10,0,4,1,28,0,0,0
15022,55,9,0,0,1,4,0,40,0,0,0
15023,17,7,4,11,3,4,0,8,0,0,0
15024,36,10,6,9,3,4,0,40,0,0,0
15025,25,13,2,14,0,4,1,40,0,0,0
15026,27,13,4,7,1,1,1,40,0,0,0
15027,42,9,0,0,4,4,0,40,0,0,0
15028,57,11,4,2,1,4,1,40,0,0,1
15029,34,10,4,2,1,2,1,28,0,0,0
15030,31,14,4,9,1,4,0,60,0,0,0
15031,24,13,4,11,3,4,1,40,0,0,0
15032,41,9,4,7,1,2,1,60,0,0,0
15033,17,7,4,0,3,4,0,32,0,0,0
15034,26,9,5,11,4,4,0,20,0,0,0
15035,32,2,4,4,1,3,1,50,0,0,0
15036,55,6,2,3,0,4,1,45,0,0,0
15037,19,8,3,7,3,3,0,20,0,0,0
15038,28,14,0,9,1,4,0,50,0,0,0
15039,49,15,2,9,0,4,1,60,0,0,1
15040,23,13,4,3,1,4,1,40,0,0,0
15041,43,9,2,2,0,4,1,40,0,0,0
15042,40,10,2,2,0,4,1,40,0,0,0
15043,41,13,2,9,0,4,1,40,0,0,1
15044,23,10,4,2,3,4,1,40,0,0,0
15045,20,9,4,5,3,4,1,35,0,0,0
15046,21,9,4,2,3,4,1,40,0,0,0
15047,28,13,3,14,1,1,0,10,0,0,0
15048,44,10,2,3,0,4,1,50,0,0,0
15049,31,13,2,11,0,4,1,48,0,0,0
15050,54,9,2,6,0,4,1,45,0,0,1
15051,28,9,2,13,0,4,1,50,0,0,0
15052,34,9,0,13,1,4,1,40,0,0,0
15053,46,14,2,3,0,4,1,40,0,0,1
15054,28,13,2,3,0,4,1,60,0,0,1
15055,29,13,2,12,0,4,1,40,0,0,1
15056,35,9,2,2,0,4,1,40,0,0,0
15057,90,10,4,14,3,1,1,10,0,0,0
15058,20,9,2,5,0,3,1,40,0,0,0
15059,31,13,4,11,3,4,1,45,0,0,0
15060,23,9,4,12,3,4,1,50,0,0,0
15061,60,9,4,5,1,4,1,40,0,0,0
15062,28,10,4,2,3,4,1,40,0,0,0
15063,32,10,2,13,0,4,1,60,0,0,1
15064,44,13,2,3,0,4,1,60,0,0,0
15065,34,10,2,2,0,4,1,48,0,0,1
15066,27,9,4,11,3,1,1,40,0,0,0
15067,49,9,0,3,4,4,1,50,0,0,0
15068,48,9,0,7,4,2,0,40,0,0,0
15069,47,9,2,2,0,4,1,50,0,0,1
15070,34,13,2,3,0,4,1,65,0,0,1
15071,27,12,4,11,1,4,1,40,0,0,0
15072,24,10,2,2,0,4,1,40,0,0,0
15073,24,9,0,5,1,4,1,30,0,0,0
15074,25,10,2,6,0,4,1,40,0,0,0
15075,36,11,0,11,4,4,0,40,0,0,0
15076,38,9,2,0,0,4,1,45,0,0,0
15077,57,3,2,13,0,4,1,40,0,0,0
15078,24,10,2,4,0,4,1,50,0,0,1
15079,41,9,2,12,0,4,1,40,0,0,0
15080,56,11,2,2,0,2,1,60,0,0,1
15081,19,9,4,0,3,4,0,40,0,0,0
15082,44,9,4,7,2,2,1,32,0,0,0
15083,34,11,4,2,1,4,0,40,0,0,0
15084,25,13,4,3,3,4,1,40,0,0,0
15085,27,9,2,12,0,4,1,40,0,0,0
15086,22,9,4,9,1,4,1,40,0,0,0
15087,34,7,2,13,0,4,1,50,0,0,0
15088,30,9,2,13,0,4,1,65,0,0,1
15089,21,10,4,0,1,4,0,38,0,0,0
15090,24,10,4,5,2,4,1,40,0,0,0
15091,19,10,4,14,3,4,0,15,0,0,0
15092,82,10,6,14,1,0,1,3,0,0,0
15093,35,13,2,11,0,4,1,50,0,0,1
15094,32,11,2,2,0,4,1,40,0,0,0
15095,45,10,0,0,4,4,0,45,0,0,0
15096,30,9,4,0,4,4,0,40,0,0,0
15097,28,13,2,2,0,4,1,55,0,0,0
15098,28,13,2,11,5,4,0,5,0,0,0
15099,29,9,4,0,1,4,0,44,0,0,0
15100,60,10,2,2,0,4,1,40,0,0,0
15101,28,11,4,11,1,4,0,40,0,0,0
15102,38,10,0,3,1,2,0,40,0,0,0
15103,31,9,2,2,0,4,1,50,0,0,1
15104,28,10,2,7,0,4,1,35,0,0,1
15105,42,10,2,7,5,4,0,23,0,0,0
